metric,duration_s,peak_abs_z,peak_signed_z,n_frames,video_id,event_start_s,event_end_s,requires_manual_confirmation
au09_nose_wrinkle_proxy,0.1199999999999477,4.586029223610302,-4.586029223610302,12,P1H31277,256.35,256.46999999999997,True
au09_nose_wrinkle_proxy,0.1299999999999386,4.916768182395211,-4.916768182395211,13,P1H31277,258.97,259.09999999999997,True
au09_nose_wrinkle_proxy,0.12000000000000455,3.677723011300736,-3.677723011300736,12,P1H31277,261.45,261.57,True
au09_nose_wrinkle_proxy,0.12000000000000455,3.7727813832804844,-3.7727813832804844,12,P1H31277,264.26,264.38,True
au09_nose_wrinkle_proxy,0.15999999999996817,5.1876305939102645,-5.1876305939102645,16,P1H31277,266.23,266.39,True
au09_nose_wrinkle_proxy,0.19999999999998863,6.564867599345697,-6.564867599345697,20,P1H31277,273.37,273.57,True
au09_nose_wrinkle_proxy,0.15999999999996817,5.3473517296336555,-5.3473517296336555,16,P1H31277,277.88,278.03999999999996,True
au09_nose_wrinkle_proxy,0.13999999999998636,3.7019099626737293,-3.7019099626737293,14,P1H31277,282.48,282.62,True
au09_nose_wrinkle_proxy,0.10000000000002274,3.6906418741196836,-3.6906418741196836,10,P1H31277,283.39,283.49,True
au09_nose_wrinkle_proxy,0.12999999999999545,4.074160737469951,-4.074160737469951,13,P1H31277,288.03,288.15999999999997,True
au09_nose_wrinkle_proxy,0.17000000000001592,4.684669902636968,-4.684669902636968,17,P1H31277,289.64,289.81,True
au09_nose_wrinkle_proxy,0.08999999999997499,3.160625640131733,3.160625640131733,9,P1H31277,297.11,297.2,True
au10_upper_lip_raise_proxy,0.1399999999999988,3.4311863913805416,-3.4311863913805416,14,P1H31277,4.27,4.409999999999998,True
au10_upper_lip_raise_proxy,0.259999999999998,4.149722479739192,-4.149722479739192,26,P1H31277,11.91,12.169999999999998,True
au10_upper_lip_raise_proxy,0.21999999999999886,3.5612078442161708,3.5612078442161708,22,P1H31277,16.96,17.18,True
au10_upper_lip_raise_proxy,0.17999999999999616,3.751485778652349,3.751485778652349,18,P1H31277,29.91,30.089999999999996,True
au10_upper_lip_raise_proxy,0.1599999999999966,3.894645573057831,3.894645573057831,16,P1H31277,35.93,36.089999999999996,True
au10_upper_lip_raise_proxy,0.1599999999999966,3.7403048800801177,-3.7403048800801177,16,P1H31277,36.52,36.68,True
au10_upper_lip_raise_proxy,0.1799999999999926,5.746589077354485,5.746589077354485,18,P1H31277,41.27,41.449999999999996,True
au10_upper_lip_raise_proxy,0.0899999999999963,3.4620432867639095,3.4620432867639095,9,P1H31277,44.97,45.059999999999995,True
au10_upper_lip_raise_proxy,0.17999999999999972,4.595218880549307,4.595218880549307,18,P1H31277,46.92,47.1,True
au10_upper_lip_raise_proxy,0.12999999999999545,3.870693549105855,3.870693549105855,13,P1H31277,49.77,49.9,True
au10_upper_lip_raise_proxy,0.1700000000000017,3.9917437863205434,3.9917437863205434,17,P1H31277,54.72,54.89,True
au10_upper_lip_raise_proxy,0.28999999999999915,5.137097981937229,5.137097981937229,29,P1H31277,58.8,59.089999999999996,True
au10_upper_lip_raise_proxy,0.19000000000001194,6.818032399482407,6.818032399482407,19,P1H31277,64.83,65.02000000000001,True
au10_upper_lip_raise_proxy,0.15000000000000568,4.602455130380733,4.602455130380733,15,P1H31277,69.28,69.43,True
au10_upper_lip_raise_proxy,0.20000000000001705,5.875645250158933,5.875645250158933,20,P1H31277,73.07,73.27000000000001,True
au10_upper_lip_raise_proxy,0.14000000000001478,4.223334108367279,4.223334108367279,14,P1H31277,88.1,88.24000000000001,True
au10_upper_lip_raise_proxy,0.13999999999998636,3.7646617923538366,3.7646617923538366,14,P1H31277,96.28,96.41999999999999,True
au10_upper_lip_raise_proxy,0.10999999999999943,3.6334809460906934,3.6334809460906934,11,P1H31277,99.49,99.6,True
au10_upper_lip_raise_proxy,0.12000000000000455,4.022148417139138,4.022148417139138,12,P1H31277,110.32,110.44,True
au10_upper_lip_raise_proxy,0.13000000000000966,3.87474290565834,3.87474290565834,13,P1H31277,113.8,113.93,True
au10_upper_lip_raise_proxy,0.18999999999998352,4.287986702561589,4.287986702561589,19,P1H31277,117.76,117.94999999999999,True
au10_upper_lip_raise_proxy,0.12999999999999545,3.591345935380331,3.591345935380331,13,P1H31277,119.03,119.16,True
au10_upper_lip_raise_proxy,0.21000000000000796,4.620188944650017,4.620188944650017,21,P1H31277,123.41,123.62,True
au10_upper_lip_raise_proxy,0.12999999999999545,3.826865877546645,3.826865877546645,13,P1H31277,128.0,128.13,True
au10_upper_lip_raise_proxy,0.12999999999999545,3.778931215418846,3.778931215418846,13,P1H31277,130.97,131.1,True
au10_upper_lip_raise_proxy,0.08999999999997499,4.542973859357433,4.542973859357433,9,P1H31277,140.77,140.85999999999999,True
au10_upper_lip_raise_proxy,0.11999999999997613,3.7287165704329333,3.7287165704329333,12,P1H31277,163.09,163.20999999999998,True
au10_upper_lip_raise_proxy,0.18999999999999773,4.1371928002552485,-4.1371928002552485,19,P1H31277,169.41,169.6,True
au10_upper_lip_raise_proxy,0.28999999999999204,4.891400235230911,4.891400235230911,29,P1H31277,177.28,177.57,True
au10_upper_lip_raise_proxy,0.3299999999999841,4.199241947967411,-4.199241947967411,33,P1H31277,182.46,182.79,True
au10_upper_lip_raise_proxy,0.09999999999999432,3.9571512477374258,3.9571512477374258,10,P1H31277,194.91,195.01,True
au10_upper_lip_raise_proxy,0.21000000000000796,4.375666135513767,4.375666135513767,21,P1H31277,200.23,200.44,True
au10_upper_lip_raise_proxy,0.0800000000000125,3.7544541947094325,3.7544541947094325,8,P1H31277,205.64,205.72,True
au10_upper_lip_raise_proxy,0.09000000000000341,3.7295691763502625,3.7295691763502625,9,P1H31277,207.85,207.94,True
au10_upper_lip_raise_proxy,0.09000000000000341,3.7829200352713426,3.7829200352713426,9,P1H31277,210.88,210.97,True
au10_upper_lip_raise_proxy,0.22999999999998977,4.361247807505496,4.361247807505496,23,P1H31277,214.17,214.39999999999998,True
au10_upper_lip_raise_proxy,0.1699999999999875,3.69125629115001,3.69125629115001,17,P1H31277,219.78,219.95,True
au10_upper_lip_raise_proxy,0.13999999999998636,3.905099744295749,3.905099744295749,14,P1H31277,221.61,221.75,True
au10_upper_lip_raise_proxy,0.10999999999998522,3.7498401237696153,3.7498401237696153,11,P1H31277,226.66,226.76999999999998,True
au10_upper_lip_raise_proxy,0.0999999999999659,3.459075337317222,3.459075337317222,10,P1H31277,228.58,228.67999999999998,True
au10_upper_lip_raise_proxy,0.15000000000000568,3.821525940511777,3.821525940511777,15,P1H31277,236.79,236.94,True
au10_upper_lip_raise_proxy,0.1699999999999875,4.677311130212469,4.677311130212469,17,P1H31277,240.86,241.03,True
au10_upper_lip_raise_proxy,0.1699999999999875,4.383540186723231,4.383540186723231,17,P1H31277,245.43,245.6,True
au10_upper_lip_raise_proxy,0.10999999999998522,4.23410008124971,4.23410008124971,11,P1H31277,250.09,250.2,True
au10_upper_lip_raise_proxy,0.14999999999997726,4.4960179679416745,4.4960179679416745,15,P1H31277,266.26,266.40999999999997,True
au10_upper_lip_raise_proxy,0.15999999999996817,5.635180119414203,5.635180119414203,16,P1H31277,273.37,273.53,True
au10_upper_lip_raise_proxy,0.160000000000025,4.686386296589792,4.686386296589792,16,P1H31277,277.89,278.05,True
au10_upper_lip_raise_proxy,0.13999999999998636,3.584532938586857,3.584532938586857,14,P1H31277,282.48,282.62,True
au10_upper_lip_raise_proxy,0.08999999999997499,3.6165327529004094,3.6165327529004094,9,P1H31277,283.41,283.5,True
au10_upper_lip_raise_proxy,0.08999999999997499,3.387931936966215,3.387931936966215,9,P1H31277,285.12,285.21,True
au10_upper_lip_raise_proxy,0.1099999999999568,3.944072802685753,3.944072802685753,11,P1H31277,288.04,288.15,True
au10_upper_lip_raise_proxy,0.18000000000000682,5.477035170501538,5.477035170501538,18,P1H31277,289.63,289.81,True
au10_upper_lip_raise_proxy,0.13999999999998636,4.428421767775683,4.428421767775683,14,P1H31277,298.22,298.36,True
au10_upper_lip_raise_proxy,0.08999999999997499,3.856873805816165,-3.856873805816165,9,P1H31277,304.94,305.03,True
au24_lip_press_proxy,0.3599999999999981,5.472141894099347,-5.472141894099347,36,P1H31277,3.69,4.049999999999998,True
au24_lip_press_proxy,0.28999999999999737,5.3876205375049375,-5.3876205375049375,29,P1H31277,9.98,10.269999999999998,True
au24_lip_press_proxy,0.3299999999999983,4.178529487352379,-4.178529487352379,33,P1H31277,39.41,39.739999999999995,True
au24_lip_press_proxy,0.0899999999999892,3.1933545514826807,-3.1933545514826807,9,P1H31277,71.39,71.47999999999999,True
au24_lip_press_proxy,0.29000000000000625,3.633456242451575,-3.633456242451575,29,P1H31277,78.95,79.24000000000001,True
au24_lip_press_proxy,0.0899999999999892,3.5837209198923365,-3.5837209198923365,9,P1H31277,86.42,86.50999999999999,True
au24_lip_press_proxy,0.22000000000001307,4.72351385030394,-4.72351385030394,22,P1H31277,105.8,106.02000000000001,True
au24_lip_press_proxy,0.1700000000000017,3.786538231665681,-3.786538231665681,17,P1H31277,116.96,117.13,True
au24_lip_press_proxy,0.0999999999999801,3.399769988854108,-3.399769988854108,10,P1H31277,118.04,118.13999999999999,True
au24_lip_press_proxy,0.21999999999999886,3.502968548908746,-3.502968548908746,22,P1H31277,138.37,138.59,True
au24_lip_press_proxy,0.13999999999998636,4.599531988712511,-4.599531988712511,14,P1H31277,141.41,141.54999999999998,True
au24_lip_press_proxy,0.18000000000000682,5.622877705468084,-5.622877705468084,18,P1H31277,161.82,162.0,True
au24_lip_press_proxy,0.14999999999997726,8.892079579257011,-8.892079579257011,15,P1H31277,169.53,169.67999999999998,True
au24_lip_press_proxy,0.19999999999998863,3.556443749748356,-3.556443749748356,20,P1H31277,177.78,177.98,True
au24_lip_press_proxy,0.0800000000000125,3.639852760073063,-3.639852760073063,8,P1H31277,252.89,252.97,True
au24_lip_press_proxy,0.13999999999998636,3.267273407623164,-3.267273407623164,14,P1H31277,259.29,259.43,True
au24_lip_press_proxy,0.15999999999996817,3.353399901166487,3.353399901166487,16,P1H31277,269.79,269.95,True
au24_lip_press_proxy,0.1500000000000341,3.516420381119174,-3.516420381119174,15,P1H31277,279.71,279.86,True
au24_lip_press_proxy,0.18000000000000682,4.100865019570501,-4.100865019570501,18,P1H31277,288.05,288.23,True
au24_lip_press_proxy,0.0999999999999659,7.142099546771935,-7.142099546771935,10,P1H31277,297.73,297.83,True
au45_blink_proxy,0.09999999999999787,4.187680680095941,4.187680680095941,10,P1H31277,3.69,3.789999999999998,True
au45_blink_proxy,0.08999999999999808,4.113687589430448,-4.113687589430448,9,P1H31277,4.47,4.559999999999998,True
au45_blink_proxy,0.23000000000000043,6.067783344525423,6.067783344525423,23,P1H31277,22.31,22.54,True
au45_blink_proxy,0.19999999999999574,5.368866364230662,5.368866364230662,20,P1H31277,26.94,27.139999999999997,True
au45_blink_proxy,0.1599999999999966,4.139648273251013,4.139648273251013,16,P1H31277,34.38,34.54,True
au45_blink_proxy,0.14999999999999858,3.72678412149953,3.72678412149953,15,P1H31277,35.9,36.05,True
au45_blink_proxy,0.13000000000000256,5.197178478586314,5.197178478586314,13,P1H31277,41.26,41.39,True
au45_blink_proxy,0.1600000000000037,4.515347490246505,4.515347490246505,16,P1H31277,44.91,45.07,True
au45_blink_proxy,0.17999999999999972,4.196297351185584,4.196297351185584,18,P1H31277,46.89,47.07,True
au45_blink_proxy,0.09999999999999432,3.5830411298329876,3.5830411298329876,10,P1H31277,54.7,54.8,True
au45_blink_proxy,0.20999999999999375,5.959058876652268,5.959058876652268,21,P1H31277,58.78,58.989999999999995,True
au45_blink_proxy,0.18999999999999773,7.976753779411537,7.976753779411537,19,P1H31277,64.81,65.0,True
au45_blink_proxy,0.1699999999999875,5.062054511694916,5.062054511694916,17,P1H31277,69.25,69.41999999999999,True
au45_blink_proxy,0.18000000000000682,5.127498610844187,5.127498610844187,18,P1H31277,73.03,73.21000000000001,True
au45_blink_proxy,0.12000000000000455,3.464669700057177,3.464669700057177,12,P1H31277,78.34,78.46000000000001,True
au45_blink_proxy,0.19000000000001194,4.965130456316774,4.965130456316774,19,P1H31277,88.05,88.24000000000001,True
au45_blink_proxy,0.17000000000001592,3.8731416677401866,3.8731416677401866,17,P1H31277,89.35,89.52000000000001,True
au45_blink_proxy,0.12000000000000455,3.722780131020626,3.722780131020626,12,P1H31277,90.6,90.72,True
au45_blink_proxy,0.12999999999999545,4.23513843671708,4.23513843671708,13,P1H31277,94.63,94.75999999999999,True
au45_blink_proxy,0.13999999999998636,3.678536165546464,3.678536165546464,14,P1H31277,96.25,96.38999999999999,True
au45_blink_proxy,0.14000000000000057,4.057936592696165,4.057936592696165,14,P1H31277,97.61,97.75,True
au45_blink_proxy,0.12999999999999545,3.7411592859612126,3.7411592859612126,13,P1H31277,99.44,99.57,True
au45_blink_proxy,0.10999999999999943,3.929353775939516,3.929353775939516,11,P1H31277,103.21,103.32,True
au45_blink_proxy,0.12000000000000455,3.7055673702443395,3.7055673702443395,12,P1H31277,106.25,106.37,True
au45_blink_proxy,0.11999999999999034,4.019643303852556,4.019643303852556,12,P1H31277,110.29,110.41,True
au45_blink_proxy,0.12999999999999545,4.394305094094489,4.394305094094489,13,P1H31277,112.72,112.85,True
au45_blink_proxy,0.1799999999999926,3.68450772396216,3.68450772396216,18,P1H31277,113.71,113.88999999999999,True
au45_blink_proxy,0.18999999999998352,4.401322666081719,4.401322666081719,19,P1H31277,117.73,117.91999999999999,True
au45_blink_proxy,0.1599999999999966,4.0560528918149155,4.0560528918149155,16,P1H31277,118.97,119.13,True
au45_blink_proxy,0.20000000000000284,4.83001335535222,4.83001335535222,20,P1H31277,123.36,123.56,True
au45_blink_proxy,0.14000000000000057,4.570546379153213,4.570546379153213,14,P1H31277,126.52,126.66,True
au45_blink_proxy,0.15999999999998238,4.417047847300667,4.417047847300667,16,P1H31277,127.95,128.10999999999999,True
au45_blink_proxy,0.13999999999998636,3.8752209146227594,3.8752209146227594,14,P1H31277,130.93,131.07,True
au45_blink_proxy,0.0800000000000125,3.7559753588119364,3.7559753588119364,8,P1H31277,135.2,135.28,True
au45_blink_proxy,0.29999999999998295,5.231450686978686,-5.231450686978686,27,P1H31277,154.31,154.60999999999999,True
au45_blink_proxy,0.15999999999996817,3.3534402077707344,3.3534402077707344,13,P1H31277,161.55,161.70999999999998,True
au45_blink_proxy,0.11999999999997613,3.414733432697429,3.414733432697429,12,P1H31277,163.02,163.14,True
au45_blink_proxy,0.12999999999999545,4.080546069025347,4.080546069025347,13,P1H31277,165.79,165.92,True
au45_blink_proxy,0.13999999999998636,3.3294024866250846,3.3294024866250846,14,P1H31277,167.58,167.72,True
au45_blink_proxy,0.15000000000000568,4.668092255783421,4.668092255783421,15,P1H31277,172.88,173.03,True
au45_blink_proxy,0.27000000000001023,6.623341333165022,6.623341333165022,27,P1H31277,177.26,177.53,True
au45_blink_proxy,0.1899999999999693,5.885011193195333,5.885011193195333,19,P1H31277,182.08,182.26999999999998,True
au45_blink_proxy,0.12000000000000455,4.211573866654446,4.211573866654446,12,P1H31277,185.7,185.82,True
au45_blink_proxy,0.12999999999999545,3.4505781805045608,3.4505781805045608,13,P1H31277,192.68,192.81,True
au45_blink_proxy,0.1799999999999784,4.4867768918118,4.4867768918118,18,P1H31277,194.84,195.01999999999998,True
au45_blink_proxy,0.1599999999999966,4.33758792883217,4.33758792883217,16,P1H31277,200.21,200.37,True
au45_blink_proxy,0.1799999999999784,4.858295014854983,4.858295014854983,18,P1H31277,203.18,203.35999999999999,True
au45_blink_proxy,0.10999999999998522,4.2665471617275585,4.2665471617275585,11,P1H31277,205.59,205.7,True
au45_blink_proxy,0.13999999999998636,5.011114380543007,5.011114380543007,14,P1H31277,207.81,207.95,True
au45_blink_proxy,0.12999999999999545,4.787061799487365,4.787061799487365,13,P1H31277,210.85,210.98,True
au45_blink_proxy,0.13999999999998636,4.6877526526418665,4.6877526526418665,14,P1H31277,214.15,214.29,True
au45_blink_proxy,0.13999999999998636,4.490819094147424,4.490819094147424,14,P1H31277,216.26,216.39999999999998,True
au45_blink_proxy,0.1699999999999875,4.5589041269886375,4.5589041269886375,17,P1H31277,219.77,219.94,True
au45_blink_proxy,0.13999999999998636,4.467415738132293,4.467415738132293,14,P1H31277,221.58,221.72,True
au45_blink_proxy,0.12999999999999545,4.209199707537242,4.209199707537242,13,P1H31277,224.57,224.7,True
au45_blink_proxy,0.10999999999998522,3.8145966731943477,3.8145966731943477,11,P1H31277,226.62,226.73,True
au45_blink_proxy,0.20999999999997954,3.893880198494857,3.893880198494857,21,P1H31277,228.47,228.67999999999998,True
au45_blink_proxy,0.11999999999997613,3.880072141894419,3.880072141894419,12,P1H31277,230.37,230.48999999999998,True
au45_blink_proxy,0.13999999999998636,4.672756582760701,4.672756582760701,14,P1H31277,233.05,233.19,True
au45_blink_proxy,0.1699999999999875,5.666949448269058,5.666949448269058,17,P1H31277,236.76,236.92999999999998,True
au45_blink_proxy,0.15999999999996817,7.049988338768507,7.049988338768507,16,P1H31277,240.83,240.98999999999998,True
au45_blink_proxy,0.18999999999999773,5.6286939789358446,5.6286939789358446,19,P1H31277,245.4,245.59,True
au45_blink_proxy,0.14000000000001478,4.81367712242275,4.81367712242275,14,P1H31277,246.67,246.81,True
au45_blink_proxy,0.12999999999999545,4.732537941249221,4.732537941249221,13,P1H31277,250.06,250.19,True
au45_blink_proxy,0.11999999999997613,4.989927787397566,4.989927787397566,12,P1H31277,252.86,252.98,True
au45_blink_proxy,0.12999999999999545,4.717240747209443,4.717240747209443,13,P1H31277,256.33,256.46,True
au45_blink_proxy,0.13999999999998636,4.847738582663482,4.847738582663482,14,P1H31277,258.96,259.09999999999997,True
au45_blink_proxy,0.15999999999996817,4.270422333941092,4.270422333941092,16,P1H31277,261.42,261.58,True
au45_blink_proxy,0.14999999999997726,4.29006570223013,4.29006570223013,15,P1H31277,264.22,264.37,True
au45_blink_proxy,0.17000000000001592,5.61573925606776,5.61573925606776,17,P1H31277,266.21,266.38,True
au45_blink_proxy,0.2400000000000091,7.3931794839104406,7.3931794839104406,24,P1H31277,273.34,273.58,True
au45_blink_proxy,0.15999999999996817,6.372569884526869,6.372569884526869,16,P1H31277,277.87,278.03,True
au45_blink_proxy,0.1199999999999477,4.139160133520795,4.139160133520795,12,P1H31277,279.67,279.78999999999996,True
au45_blink_proxy,0.12999999999999545,3.824784512001345,3.824784512001345,13,P1H31277,283.35,283.48,True
au45_blink_proxy,0.08000000000004093,3.45144154869616,3.45144154869616,8,P1H31277,284.53,284.61,True
au45_blink_proxy,0.09000000000003183,3.51346914946626,3.51346914946626,9,P1H31277,285.08,285.17,True
au45_blink_proxy,0.12999999999999545,4.050429444940862,4.050429444940862,13,P1H31277,288.01,288.14,True
au45_blink_proxy,0.16999999999995907,5.712305247160739,5.712305247160739,17,P1H31277,289.61,289.78,True
au45_blink_proxy,0.08999999999997499,3.8820845515067304,3.8820845515067304,9,P1H31277,294.74,294.83,True
au45_blink_proxy,0.13999999999998636,4.806342470378451,4.806342470378451,14,P1H31277,296.32,296.46,True
au45_blink_proxy,0.0999999999999659,3.824573720253903,3.824573720253903,10,P1H31277,296.8,296.9,True
au45_blink_proxy,0.15999999999996817,5.7780084764247155,5.7780084764247155,16,P1H31277,301.43,301.59,True
cheek_composite_proxy,0.08999999999999808,3.182745836537523,3.182745836537523,9,P1H31277,1.28,1.369999999999998,True
cheek_composite_proxy,0.259999999999998,3.9522727214204907,-3.9522727214204907,26,P1H31277,11.91,12.169999999999998,True
cheek_composite_proxy,0.1999999999999993,3.6216749416835983,3.6216749416835983,20,P1H31277,16.98,17.18,True
cheek_composite_proxy,0.21999999999999886,4.802215101028906,4.802215101028906,22,P1H31277,22.33,22.549999999999997,True
cheek_composite_proxy,0.120000000000001,3.7986764341309898,3.7986764341309898,12,P1H31277,26.99,27.11,True
cheek_composite_proxy,0.129999999999999,4.320433039915311,4.320433039915311,13,P1H31277,31.0,31.13,True
cheek_composite_proxy,0.0899999999999963,3.36559503841523,3.36559503841523,9,P1H31277,34.42,34.51,True
cheek_composite_proxy,0.13999999999999346,3.554459917997247,3.554459917997247,14,P1H31277,35.95,36.089999999999996,True
cheek_composite_proxy,0.1699999999999946,5.69126640614132,5.69126640614132,17,P1H31277,41.27,41.44,True
cheek_composite_proxy,0.09999999999999432,3.8721558534926395,3.8721558534926395,10,P1H31277,44.96,45.059999999999995,True
cheek_composite_proxy,0.1700000000000017,4.947640035464403,4.947640035464403,17,P1H31277,46.91,47.08,True
cheek_composite_proxy,0.28000000000000114,5.481318106624703,5.481318106624703,28,P1H31277,58.8,59.08,True
cheek_composite_proxy,0.15000000000000568,7.5294675510773414,7.5294675510773414,15,P1H31277,64.84,64.99000000000001,True
cheek_composite_proxy,0.15999999999998238,5.379053136399516,5.379053136399516,16,P1H31277,69.26,69.41999999999999,True
cheek_composite_proxy,0.1799999999999926,5.854175892843186,5.854175892843186,18,P1H31277,73.05,73.22999999999999,True
cheek_composite_proxy,0.14000000000001478,4.654791952064168,4.654791952064168,14,P1H31277,88.1,88.24000000000001,True
cheek_composite_proxy,0.15000000000000568,4.1922790343845175,4.1922790343845175,15,P1H31277,89.38,89.53,True
cheek_composite_proxy,0.09999999999999432,3.831168305058083,3.831168305058083,10,P1H31277,90.63,90.72999999999999,True
cheek_composite_proxy,0.15999999999998238,4.173232793093681,4.173232793093681,16,P1H31277,96.26,96.41999999999999,True
cheek_composite_proxy,0.09999999999999432,3.655392495445146,3.655392495445146,10,P1H31277,97.65,97.75,True
cheek_composite_proxy,0.12999999999999545,3.8936402068318867,3.8936402068318867,13,P1H31277,99.47,99.6,True
cheek_composite_proxy,0.14999999999999147,4.547918323489142,4.547918323489142,15,P1H31277,106.27,106.41999999999999,True
cheek_composite_proxy,0.12000000000000455,4.2187467046491225,4.2187467046491225,12,P1H31277,110.31,110.43,True
cheek_composite_proxy,0.1799999999999926,4.305977859346668,4.305977859346668,18,P1H31277,113.73,113.91,True
cheek_composite_proxy,0.1699999999999875,4.58167125827606,4.58167125827606,17,P1H31277,117.75,117.91999999999999,True
cheek_composite_proxy,0.12999999999998124,3.9290025593448723,3.9290025593448723,13,P1H31277,119.01,119.13999999999999,True
cheek_composite_proxy,0.21999999999999886,5.256417532661415,5.256417532661415,22,P1H31277,123.4,123.62,True
cheek_composite_proxy,0.0899999999999892,3.329305707395312,3.329305707395312,9,P1H31277,126.55,126.63999999999999,True
cheek_composite_proxy,0.11999999999999034,3.944271085295873,3.944271085295873,12,P1H31277,127.99,128.10999999999999,True
cheek_composite_proxy,0.11999999999997613,3.605812184927266,3.605812184927266,12,P1H31277,130.96,131.07999999999998,True
cheek_composite_proxy,0.22999999999998977,4.0691371168506425,-4.0691371168506425,23,P1H31277,147.11,147.34,True
cheek_composite_proxy,0.18999999999999773,3.16208693004906,-3.16208693004906,19,P1H31277,151.39,151.57999999999998,True
cheek_composite_proxy,0.10999999999998522,3.848764694384695,3.848764694384695,11,P1H31277,163.06,163.17,True
cheek_composite_proxy,0.30999999999997385,5.676268287880816,5.676268287880816,31,P1H31277,177.27,177.57999999999998,True
cheek_composite_proxy,0.0800000000000125,3.344919115149577,3.344919115149577,8,P1H31277,182.14,182.22,True
cheek_composite_proxy,0.2699999999999818,4.267313758832573,-4.267313758832573,27,P1H31277,182.53,182.79999999999998,True
cheek_composite_proxy,0.12999999999999545,4.696942076233576,4.696942076233576,13,P1H31277,194.89,195.01999999999998,True
cheek_composite_proxy,0.20999999999997954,4.406219181126357,4.406219181126357,21,P1H31277,200.22,200.42999999999998,True
cheek_composite_proxy,0.11000000000001364,3.8291380326452624,3.8291380326452624,11,P1H31277,203.23,203.34,True
cheek_composite_proxy,0.12999999999996703,4.756625218949972,4.756625218949972,13,P1H31277,207.83,207.95999999999998,True
cheek_composite_proxy,0.11999999999997613,4.165138237345785,4.165138237345785,12,P1H31277,210.87,210.98999999999998,True
cheek_composite_proxy,0.1699999999999875,4.453152949642056,4.453152949642056,17,P1H31277,214.16,214.32999999999998,True
cheek_composite_proxy,0.0999999999999659,3.9331645281253063,3.9331645281253063,10,P1H31277,216.3,216.39999999999998,True
cheek_composite_proxy,0.1599999999999966,4.799758311924344,4.799758311924344,16,P1H31277,219.79,219.95,True
cheek_composite_proxy,0.12999999999996703,4.063237311228514,4.063237311228514,13,P1H31277,221.61,221.73999999999998,True
cheek_composite_proxy,0.1799999999999784,4.097690015072438,4.097690015072438,18,P1H31277,228.5,228.67999999999998,True
cheek_composite_proxy,0.09000000000000341,3.82633111220981,3.82633111220981,9,P1H31277,230.39,230.48,True
cheek_composite_proxy,0.10999999999998522,4.368043917288889,4.368043917288889,11,P1H31277,233.07,233.17999999999998,True
cheek_composite_proxy,0.1799999999999784,4.96491748039358,4.96491748039358,18,P1H31277,236.77,236.95,True
cheek_composite_proxy,0.20999999999997954,5.905772752027436,5.905772752027436,21,P1H31277,240.84,241.04999999999998,True
cheek_composite_proxy,0.1699999999999875,5.000054058796421,5.000054058796421,17,P1H31277,245.43,245.6,True
cheek_composite_proxy,0.09999999999999432,4.431822717153423,4.431822717153423,10,P1H31277,246.71,246.81,True
cheek_composite_proxy,0.11999999999997613,4.165463729025103,4.165463729025103,12,P1H31277,250.08,250.2,True
cheek_composite_proxy,0.11000000000001364,3.6521300022145176,3.6521300022145176,11,P1H31277,261.44,261.55,True
cheek_composite_proxy,0.17999999999994998,5.513181508967337,5.513181508967337,18,P1H31277,266.23,266.40999999999997,True
cheek_composite_proxy,0.160000000000025,6.671703970177593,6.671703970177593,16,P1H31277,273.39,273.55,True
cheek_composite_proxy,0.160000000000025,5.696405006309175,5.696405006309175,16,P1H31277,277.89,278.05,True
cheek_composite_proxy,0.16999999999995907,4.795920118937875,4.795920118937875,17,P1H31277,283.36,283.53,True
cheek_composite_proxy,0.1199999999999477,3.7117443944250708,3.7117443944250708,12,P1H31277,285.1,285.21999999999997,True
cheek_composite_proxy,0.0999999999999659,4.04055365634528,4.04055365634528,10,P1H31277,288.04,288.14,True
cheek_composite_proxy,0.16999999999995907,5.920284110930401,5.920284110930401,17,P1H31277,289.62,289.78999999999996,True
cheek_composite_proxy,0.08999999999997499,3.306914845063536,3.306914845063536,9,P1H31277,298.22,298.31,True
cheek_composite_proxy,0.09000000000003183,3.741951210345717,3.741951210345717,9,P1H31277,301.46,301.55,True
mouth_open_proxy,0.3599999999999981,5.472141894099347,5.472141894099347,36,P1H31277,3.69,4.049999999999998,True
mouth_open_proxy,0.28999999999999737,5.3876205375049375,5.3876205375049375,29,P1H31277,9.98,10.269999999999998,True
mouth_open_proxy,0.3299999999999983,4.178529487352379,4.178529487352379,33,P1H31277,39.41,39.739999999999995,True
mouth_open_proxy,0.0899999999999892,3.1933545514826807,3.1933545514826807,9,P1H31277,71.39,71.47999999999999,True
mouth_open_proxy,0.29000000000000625,3.633456242451575,3.633456242451575,29,P1H31277,78.95,79.24000000000001,True
mouth_open_proxy,0.0899999999999892,3.5837209198923365,3.5837209198923365,9,P1H31277,86.42,86.50999999999999,True
mouth_open_proxy,0.22000000000001307,4.72351385030394,4.72351385030394,22,P1H31277,105.8,106.02000000000001,True
mouth_open_proxy,0.1700000000000017,3.786538231665681,3.786538231665681,17,P1H31277,116.96,117.13,True
mouth_open_proxy,0.0999999999999801,3.399769988854108,3.399769988854108,10,P1H31277,118.04,118.13999999999999,True
mouth_open_proxy,0.21999999999999886,3.502968548908746,3.502968548908746,22,P1H31277,138.37,138.59,True
mouth_open_proxy,0.13999999999998636,4.599531988712511,4.599531988712511,14,P1H31277,141.41,141.54999999999998,True
mouth_open_proxy,0.18000000000000682,5.622877705468084,5.622877705468084,18,P1H31277,161.82,162.0,True
